timestamp_utc,hour,day,month,year,day_of_week,aqi_index,co,no,no2,o3,so2,pm2_5,pm10,nh3,om_pm2_5,om_pm10,om_co,om_no2,om_so2,om_o3,om_us_aqi,pm25_source_diff,pm25_source_diff_pct,aqi_change_rate,pm25_change_rate
2024-10-16T17:00:00+00:00,17,16,10,2024,2,3,667.57,0,16.28,67.95,4.05,46.58,68.7,3.96,18.2,29.5,296.0,17.5,5.5,62.0,75,28.38,60.93,-1.0,-4.51
2024-10-16T18:00:00+00:00,18,16,10,2024,2,3,614.17,0,12.68,72.96,3.7,43.29,63.99,3.39,19.0,31.0,281.0,15.7,5.5,63.0,74,24.29,56.11,0.0,-3.29
2024-10-16T19:00:00+00:00,19,16,10,2024,2,3,560.76,0,10.2,77.25,3.07,41.44,61.96,2.31,19.2,31.3,263.0,13.7,5.2,63.0,74,22.24,53.67,0.0,-1.85
2024-10-16T20:00:00+00:00,20,16,10,2024,2,3,507.35,0,8.05,80.82,2.65,40.56,62,1.2,19.4,31.7,243.0,11.3,4.8,64.0,73,21.16,52.17,0.0,-0.88
2024-10-16T21:00:00+00:00,21,16,10,2024,2,3,467.3,0,5.65,84.4,2.68,40.66,64.02,1.04,19.6,32.2,227.0,9.6,4.6,65.0,73,21.06,51.8,0.0,0.1
2024-10-16T22:00:00+00:00,22,16,10,2024,2,3,440.6,0,4.2,87.98,2.68,40.19,66.7,1.14,19.7,32.5,214.0,8.4,4.6,65.0,73,20.49,50.98,0.0,-0.47
2024-10-16T23:00:00+00:00,23,16,10,2024,2,3,433.92,0,3.98,89.41,2.92,39.29,68.63,1.41,19.7,32.8,205.0,7.8,4.6,65.0,72,19.59,49.86,0.0,-0.9
2024-10-17T00:00:00+00:00,0,17,10,2024,3,3,433.92,0,4.24,88.69,3.34,37.68,66.87,1.73,19.7,32.7,217.0,9.2,5.1,62.0,72,17.98,47.72,0.0,-1.61
2024-10-17T01:00:00+00:00,1,17,10,2024,3,3,453.95,0,5.48,85.83,4.05,35.56,61.59,2.15,20.3,33.8,285.0,14.9,5.8,58.0,72,15.26,42.91,0.0,-2.12
2024-10-17T02:00:00+00:00,2,17,10,2024,3,3,494,0,7.71,81.54,4.35,33.57,57.12,2.56,23.3,38.3,376.0,22.4,6.8,52.0,72,10.27,30.59,0.0,-1.99
2024-10-17T03:00:00+00:00,3,17,10,2024,3,3,627.52,0.5,15.59,72.96,5.01,33.91,58.08,4.18,24.3,40.6,428.0,26.2,7.7,54.0,72,9.61,28.34,0.0,0.34
2024-10-17T04:00:00+00:00,4,17,10,2024,3,3,847.82,3.91,26.05,63.66,5.96,35.11,61.2,5.89,22.7,38.8,405.0,22.5,8.3,69.0,72,12.41,35.35,0.0,1.2
2024-10-17T05:00:00+00:00,5,17,10,2024,3,3,961.3,6.82,29.82,65.09,6.56,36.15,63.55,7.35,22.5,39.1,343.0,14.9,8.7,92.0,72,13.65,37.76,0.0,1.04
2024-10-17T06:00:00+00:00,6,17,10,2024,3,3,921.25,6.09,26.39,77.96,6.56,37.14,65.82,7.98,22.2,39.7,292.0,8.9,8.8,110.0,72,14.94,40.23,0.0,0.99
2024-10-17T07:00:00+00:00,7,17,10,2024,3,3,794.41,4.47,20.91,87.98,5.48,35.77,65.18,6.78,22.2,40.5,270.0,6.3,8.5,121.0,72,13.57,37.94,0.0,-1.37
2024-10-17T08:00:00+00:00,8,17,10,2024,3,3,781.06,4.41,20.39,88.69,5.19,35.37,65.76,6.27,21.8,40.5,259.0,5.3,7.8,128.0,72,13.57,38.37,0.0,-0.4
2024-10-17T09:00:00+00:00,9,17,10,2024,3,3,821.11,5.2,23.31,83.68,5.13,34.88,66.39,6.27,21.1,39.6,257.0,5.6,7.3,128.0,71,13.78,39.51,0.0,-0.49
2024-10-17T10:00:00+00:00,10,17,10,2024,3,3,781.06,5.25,23.65,75.82,4.65,32.35,65.48,5.7,20.3,38.1,265.0,7.5,7.1,116.0,71,12.05,37.25,0.0,-2.53
2024-10-17T11:00:00+00:00,11,17,10,2024,3,3,727.65,4.47,23.31,67.95,4.35,30.07,65.6,5,19.3,35.7,283.0,10.8,6.9,96.0,71,10.77,35.82,0.0,-2.28
2024-10-17T12:00:00+00:00,12,17,10,2024,3,3,694.27,2.88,25.7,59.37,4.11,29.03,65.41,4.5,20.1,36.0,302.0,13.5,7.5,87.0,71,8.93,30.76,0.0,-1.04
2024-10-17T13:00:00+00:00,13,17,10,2024,3,3,774.38,0.64,36.33,42.56,4.41,29.13,63.89,4.56,20.0,34.9,329.0,18.0,7.0,73.0,71,9.13,31.34,0.0,0.1
2024-10-17T14:00:00+00:00,14,17,10,2024,3,3,781.06,0.01,38.04,36.48,4.41,29.07,60.77,4.69,19.6,33.6,366.0,24.0,6.3,55.0,71,9.47,32.58,0.0,-0.06
2024-10-17T15:00:00+00:00,15,17,10,2024,3,3,694.27,0,29.47,43.99,4.29,28.73,57.62,5,19.7,33.3,389.0,28.1,5.8,41.0,71,9.03,31.43,0.0,-0.34
2024-10-17T16:00:00+00:00,16,17,10,2024,3,3,680.92,0,25.36,48.64,4.83,29.63,57.23,5.83,19.7,33.1,385.0,28.1,5.7,38.0,72,9.93,33.51,0.0,0.9
2024-10-17T17:00:00+00:00,17,17,10,2024,3,3,654.22,0,22.28,51.5,5.3,29.86,56.63,6.14,19.6,32.9,367.0,26.1,5.8,41.0,72,10.26,34.36,0.0,0.23
2024-10-17T18:00:00+00:00,18,17,10,2024,3,3,654.22,0,21.42,52.93,5.9,30.47,56.73,6.46,20.0,33.3,355.0,24.7,5.9,42.0,72,10.47,34.36,0.0,0.61
2024-10-17T19:00:00+00:00,19,17,10,2024,3,3,640.87,0,21.25,52.21,5.78,29.18,54.21,5.83,20.7,34.0,358.0,25.1,5.9,39.0,72,8.48,29.06,0.0,-1.29
2024-10-17T20:00:00+00:00,20,17,10,2024,3,3,587.46,0,19.54,52.21,5.3,26.19,48.78,4.18,21.0,34.3,367.0,26.0,5.9,35.0,72,5.19,19.82,0.0,-2.99
2024-10-17T21:00:00+00:00,21,17,10,2024,3,2,534.06,0,15.08,55.07,5.25,24.74,45.74,3.61,21.1,34.0,367.0,26.2,6.0,32.0,72,3.64,14.71,-1.0,-1.45
2024-10-17T22:00:00+00:00,22,17,10,2024,3,3,567.44,0,13.54,53.64,5.19,26.63,47.63,4.37,20.5,32.5,331.0,24.0,6.3,31.0,72,6.13,23.02,1.0,1.89
2024-10-17T23:00:00+00:00,23,17,10,2024,3,3,680.92,0,16.45,47.21,6.14,31.91,53.76,6.33,19.0,30.2,287.0,20.9,6.7,32.0,72,12.91,40.46,0.0,5.28
2024-10-18T00:00:00+00:00,0,18,10,2024,4,3,841.14,0,21.76,38.27,8.34,39.24,61.08,8.87,20.6,31.7,395.0,29.7,8.7,21.0,72,18.64,47.5,0.0,7.33
2024-10-18T01:00:00+00:00,1,18,10,2024,4,4,1228.33,0.07,36.67,21.82,12.87,54.8,76.68,13.3,20.9,32.0,546.0,34.5,9.5,17.0,72,33.9,61.86,1.0,15.56
2024-10-18T02:00:00+00:00,2,18,10,2024,4,5,1869.2,7.38,55.52,2.5,16.69,77.34,99.01,17.23,24.7,37.5,747.0,40.7,11.0,13.0,73,52.64,68.06,1.0,22.54
2024-10-18T03:00:00+00:00,3,18,10,2024,4,5,3364.56,54.54,63.06,0.4,21.7,120.97,144.92,25.59,28.2,43.7,840.0,42.3,13.9,20.0,73,92.77,76.69,0.0,43.63
2024-10-18T04:00:00+00:00,4,18,10,2024,4,5,5874.63,143.05,76.77,1.04,27.89,175.13,206.67,35.46,25.6,42.0,720.0,35.0,20.4,49.0,73,149.53,85.38,0.0,54.16
2024-10-18T05:00:00+00:00,5,18,10,2024,4,5,7049.56,185.97,87.74,3.22,30.52,187.12,232.58,42.56,22.5,36.7,492.0,23.0,28.4,90.0,73,164.62,87.98,0.0,11.99
2024-10-18T06:00:00+00:00,6,18,10,2024,4,5,5874.63,134.11,104.19,11.09,28.13,155.19,205.46,43.06,20.8,33.8,317.0,13.4,32.9,124.0,73,134.39,86.6,0.0,-31.93
2024-10-18T07:00:00+00:00,7,18,10,2024,4,5,3337.86,45.15,97.33,37.91,19.31,98.18,143.76,30.15,21.8,35.0,262.0,8.7,30.7,145.0,73,76.38,77.8,0.0,-57.01
2024-10-18T08:00:00+00:00,8,18,10,2024,4,4,2082.82,19.22,71.29,62.94,13.71,62.95,103.46,21.03,23.1,37.3,260.0,6.4,25.0,158.0,73,39.85,63.3,-1.0,-35.23
2024-10-18T09:00:00+00:00,9,18,10,2024,4,4,1762.39,17.21,61.01,60.08,11.44,51.8,88.25,16.97,23.9,38.8,268.0,5.8,19.9,163.0,73,27.9,53.86,0.0,-11.15
2024-10-18T10:00:00+00:00,10,18,10,2024,4,3,1468.66,15.65,50.72,47.21,8.94,41.83,73.59,12.92,24.0,39.2,275.0,7.2,17.0,157.0,73,17.83,42.62,-1.0,-9.97
2024-10-18T11:00:00+00:00,11,18,10,2024,4,3,1201.63,12.41,41.81,34.33,6.85,34.28,62.32,9.37,23.9,38.6,292.0,10.3,14.7,143.0,74,10.38,30.28,0.0,-7.55
2024-10-18T12:00:00+00:00,12,18,10,2024,4,3,988.01,7.26,38.39,24.32,5.3,28.73,54.78,6.78,22.6,36.6,320.0,13.0,17.0,142.0,85,6.13,21.34,0.0,-5.55
2024-10-18T13:00:00+00:00,13,18,10,2024,4,3,974.66,3.3,45.93,10.01,5.07,26.16,52.81,5.83,22.8,36.6,352.0,18.0,14.1,121.0,105,3.36,12.84,0.0,-2.57
